GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0034661,ncRNA catabolic process,6,1,0,0.002,1
GO:0006401,RNA catabolic process,30,1,0.01,0.01,1
GO:0034655,nucleobase-containing compound catabolic...,63,1,0.02,0.021,1
GO:0009057,macromolecule catabolic process,83,1,0.03,0.028,1
GO:0034660,ncRNA metabolic process,100,1,0.03,0.034,1
GO:0046700,heterocycle catabolic process,106,1,0.04,0.036,1
GO:0044270,cellular nitrogen compound catabolic pro...,108,1,0.04,0.037,1
GO:0019439,aromatic compound catabolic process,120,1,0.04,0.041,1
GO:1901361,organic cyclic compound catabolic proces...,137,1,0.05,0.047,1
GO:0044248,cellular catabolic process,330,1,0.11,0.112,1
GO:0051252,regulation of RNA metabolic process,335,1,0.11,0.114,1
GO:0019219,regulation of nucleobase-containing comp...,350,1,0.12,0.119,1
GO:0051171,regulation of nitrogen compound metaboli...,395,1,0.13,0.134,1
GO:0080090,regulation of primary metabolic process,400,1,0.14,0.136,1
GO:0031323,regulation of cellular metabolic process,412,1,0.14,0.14,1
GO:0060255,regulation of macromolecule metabolic pr...,413,1,0.14,0.14,1
GO:0019222,regulation of metabolic process,424,1,0.14,0.144,1
GO:0016070,RNA metabolic process,464,1,0.16,0.158,1
GO:1901575,organic substance catabolic process,491,1,0.17,0.167,1
GO:0009056,catabolic process,506,1,0.17,0.172,1
GO:0050794,regulation of cellular process,510,1,0.17,0.173,1
GO:0050789,regulation of biological process,565,1,0.19,0.192,1
GO:0065007,biological regulation,597,1,0.2,0.203,1
GO:0090304,nucleic acid metabolic process,625,1,0.21,0.212,1
GO:0006139,nucleobase-containing compound metabolic...,825,1,0.28,0.28,1
GO:0046483,heterocycle metabolic process,945,1,0.32,0.321,1
GO:0006725,cellular aromatic compound metabolic pro...,956,1,0.32,0.325,1
GO:1901360,organic cyclic compound metabolic proces...,992,1,0.34,0.337,1
GO:0034641,cellular nitrogen compound metabolic pro...,1044,1,0.35,0.354,1
GO:0043170,macromolecule metabolic process,1081,1,0.37,0.367,1
GO:0006807,nitrogen compound metabolic process,1513,1,0.51,0.514,1
GO:0044238,primary metabolic process,1661,1,0.56,0.564,1
GO:0044237,cellular metabolic process,1909,1,0.65,0.648,1
GO:0071704,organic substance metabolic process,1921,1,0.65,0.652,1
GO:0008152,metabolic process,2116,1,0.72,0.718,1
GO:0009987,cellular process,2728,1,0.93,0.926,1
GO:0008150,biological_process,2946,1,1,1,1
GO:0000003,reproduction,27,0,0.01,1,1
GO:0000018,regulation of DNA recombination,5,0,0,1,1
GO:0000023,maltose metabolic process,2,0,0,1,1
GO:0000025,maltose catabolic process,1,0,0,1,1
GO:0000027,ribosomal large subunit assembly,23,0,0.01,1,1
GO:0000028,ribosomal small subunit assembly,18,0,0.01,1,1
GO:0000041,transition metal ion transport,71,0,0.02,1,1
GO:0000050,urea cycle,1,0,0,1,1
GO:0000052,citrulline metabolic process,3,0,0,1,1
GO:0000053,argininosuccinate metabolic process,1,0,0,1,1
GO:0000096,sulfur amino acid metabolic process,32,0,0.01,1,1
GO:0000097,sulfur amino acid biosynthetic process,25,0,0.01,1,1
GO:0000098,sulfur amino acid catabolic process,8,0,0,1,1
