GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0019852,L-ascorbic acid metabolic process,8,3,0.09,7.6e-05,0.2196
GO:1901334,lactone metabolic process,16,3,0.18,0.00071,0.9052
GO:0019324,L-lyxose metabolic process,5,2,0.06,0.00127,0.9052
GO:0019854,L-ascorbic acid catabolic process,5,2,0.06,0.00127,0.9052
GO:0019321,pentose metabolic process,22,3,0.25,0.00186,0.9052
GO:1901335,lactone catabolic process,6,2,0.07,0.00188,0.9052
GO:0009111,vitamin catabolic process,8,2,0.09,0.00347,1
GO:0042365,water-soluble vitamin catabolic process,8,2,0.09,0.00347,1
GO:0019323,pentose catabolic process,15,2,0.17,0.01236,1
GO:0015628,protein secretion by the type II secreti...,16,2,0.18,0.01402,1
GO:0016052,carbohydrate catabolic process,136,5,1.57,0.0184,1
GO:0098776,protein transport across the cell outer ...,19,2,0.22,0.01956,1
GO:0030153,bacteriocin immunity,2,1,0.02,0.02295,1
GO:0005996,monosaccharide metabolic process,106,4,1.22,0.03202,1
GO:0006227,dUDP biosynthetic process,3,1,0.03,0.03424,1
GO:0006233,dTDP biosynthetic process,3,1,0.03,0.03424,1
GO:0009189,deoxyribonucleoside diphosphate biosynth...,3,1,0.03,0.03424,1
GO:0009196,pyrimidine deoxyribonucleoside diphospha...,3,1,0.03,0.03424,1
GO:0009197,pyrimidine deoxyribonucleoside diphospha...,3,1,0.03,0.03424,1
GO:0019583,galactonate metabolic process,3,1,0.03,0.03424,1
GO:0019584,galactonate catabolic process,3,1,0.03,0.03424,1
GO:0034192,D-galactonate metabolic process,3,1,0.03,0.03424,1
GO:0034194,D-galactonate catabolic process,3,1,0.03,0.03424,1
GO:0046072,dTDP metabolic process,3,1,0.03,0.03424,1
GO:0046077,dUDP metabolic process,3,1,0.03,0.03424,1
GO:0051493,regulation of cytoskeleton organization,3,1,0.03,0.03424,1
GO:0051495,positive regulation of cytoskeleton orga...,3,1,0.03,0.03424,1
GO:0046365,monosaccharide catabolic process,63,3,0.73,0.03483,1
GO:0007010,cytoskeleton organization,4,1,0.05,0.04539,1
GO:0009138,pyrimidine nucleoside diphosphate metabo...,4,1,0.05,0.04539,1
GO:0009139,pyrimidine nucleoside diphosphate biosyn...,4,1,0.05,0.04539,1
GO:0009186,deoxyribonucleoside diphosphate metaboli...,4,1,0.05,0.04539,1
GO:0019572,L-arabinose catabolic process,4,1,0.05,0.04539,1
GO:0042245,RNA repair,4,1,0.05,0.04539,1
GO:0046373,L-arabinose metabolic process,4,1,0.05,0.04539,1
GO:0000160,phosphorelay signal transduction system,72,3,0.83,0.04877,1
GO:0009306,protein secretion,31,2,0.36,0.0488,1
GO:0035592,establishment of protein localization to...,31,2,0.36,0.0488,1
GO:0071692,protein localization to extracellular re...,31,2,0.36,0.0488,1
GO:0008643,carbohydrate transport,123,4,1.42,0.05101,1
GO:0035556,intracellular signal transduction,74,3,0.85,0.05219,1
GO:0006767,water-soluble vitamin metabolic process,75,3,0.87,0.05395,1
GO:0032940,secretion by cell,33,2,0.38,0.05463,1
GO:0046903,secretion,33,2,0.38,0.05463,1
GO:0006766,vitamin metabolic process,76,3,0.88,0.05573,1
GO:0006235,dTTP biosynthetic process,5,1,0.06,0.05643,1
GO:0009133,nucleoside diphosphate biosynthetic proc...,5,1,0.06,0.05643,1
GO:0009212,pyrimidine deoxyribonucleoside triphosph...,5,1,0.06,0.05643,1
GO:0032775,DNA methylation on adenine,5,1,0.06,0.05643,1
GO:0006305,DNA alkylation,6,1,0.07,0.06733,1
