GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0006879,intracellular iron ion homeostasis,48,19,0.62,5.3e-26,0
GO:0006826,iron ion transport,51,19,0.66,2.2e-25,0
GO:0098771,inorganic ion homeostasis,61,19,0.79,1.3e-23,0
GO:0006873,intracellular monoatomic ion homeostasis,67,19,0.86,9.9e-23,0
GO:0030003,intracellular monoatomic cation homeosta...,67,19,0.86,9.9e-23,0
GO:0000041,transition metal ion transport,71,19,0.92,3.5e-22,0
GO:0050801,monoatomic ion homeostasis,74,19,0.95,8.4e-22,0
GO:0055080,monoatomic cation homeostasis,74,19,0.95,8.4e-22,0
GO:0019725,cellular homeostasis,98,20,1.26,7.7e-21,0
GO:0055082,intracellular chemical homeostasis,84,19,1.08,1.2e-20,0
GO:0042592,homeostatic process,105,20,1.35,3.4e-20,0
GO:0048878,chemical homeostasis,91,19,1.17,6.4e-20,0
GO:0030001,metal ion transport,116,19,1.5,8.7e-18,0
GO:0033214,siderophore-dependent iron import into c...,19,11,0.25,2.4e-17,0
GO:1901678,iron coordination entity transport,36,13,0.46,5.3e-17,0
GO:0033212,iron import into cell,30,12,0.39,2.3e-16,0
GO:0009238,enterobactin metabolic process,8,8,0.1,3.5e-16,0
GO:0030638,polyketide metabolic process,8,8,0.1,3.5e-16,0
GO:0033067,macrolide metabolic process,8,8,0.1,3.5e-16,0
GO:0006812,monoatomic cation transport,164,19,2.12,7.4e-15,0
GO:0009237,siderophore metabolic process,10,8,0.13,1.6e-14,0
GO:0009712,catechol-containing compound metabolic p...,10,8,0.13,1.6e-14,0
GO:0016999,antibiotic metabolic process,10,8,0.13,1.6e-14,0
GO:0009239,enterobactin biosynthetic process,7,7,0.09,3.3e-14,0
GO:0017000,antibiotic biosynthetic process,7,7,0.09,3.3e-14,0
GO:0019540,catechol-containing siderophore biosynth...,7,7,0.09,3.3e-14,0
GO:0030639,polyketide biosynthetic process,7,7,0.09,3.3e-14,0
GO:0033068,macrolide biosynthetic process,7,7,0.09,3.3e-14,0
GO:0018958,phenol-containing compound metabolic pro...,11,8,0.14,5.6e-14,0
GO:0051649,establishment of localization in cell,46,12,0.59,9.1e-14,0
GO:0009713,catechol-containing compound biosyntheti...,8,7,0.1,2.6e-13,0
GO:0046189,phenol-containing compound biosynthetic ...,8,7,0.1,2.6e-13,0
GO:0006811,monoatomic ion transport,203,19,2.62,4.1e-13,0
GO:0051641,cellular localization,128,16,1.65,6.3e-13,0
GO:0019290,siderophore biosynthetic process,9,7,0.12,1.2e-12,0
GO:1901336,lactone biosynthetic process,9,7,0.12,1.2e-12,0
GO:0015891,siderophore transport,10,7,0.13,3.9e-12,0
GO:1901334,lactone metabolic process,16,8,0.21,4.2e-12,0
GO:0019748,secondary metabolic process,19,8,0.25,2.4e-11,0
GO:0019184,nonribosomal peptide biosynthetic proces...,12,7,0.15,2.5e-11,0
GO:0044550,secondary metabolite biosynthetic proces...,12,7,0.15,2.5e-11,0
GO:0015685,ferric-enterobactin import into cell,6,5,0.08,1.6e-09,0
GO:0043213,bacteriocin transport,10,5,0.13,6.5e-08,0
GO:0044718,siderophore transmembrane transport,6,4,0.08,3.5e-07,0
GO:1901617,organic hydroxy compound biosynthetic pr...,39,7,0.5,3.8e-07,0
GO:0034755,iron ion transmembrane transport,25,6,0.32,4.5e-07,0
GO:0015833,peptide transport,60,8,0.77,5.6e-07,0
GO:0098657,import into cell,137,11,1.77,6.0e-07,0
GO:0042886,amide transport,67,8,0.86,1.3e-06,1e-04
GO:0006810,transport,674,22,8.69,3.0e-06,2e-04
